Temperature_K,SOC,Frequency_Hz,Re_Z,Im_Z
278.15,0.7,2086.064493,0.010544816531,-9.71981794e-05
278.15,0.7,2435.312073,0.0104529988401,-8.12049938e-06
278.15,0.7,2843.030459,0.0104128233307,1.77492027e-05
278.15,0.7,3319.008796,0.0104372065731,4.93894017e-06
278.15,0.7,3874.67512,0.0102947910545,9.85336314e-05
278.15,0.7,4523.370745,0.0103779648256,0.000222645093
278.15,0.7,5280.670575,0.0103105411169,0.000191460044
278.15,0.7,6164.757056,0.0104763980264,0.000352825542
278.15,0.7,7196.85673,0.0103776473985,0.000341696871
278.15,0.7,8401.749869,0.0103359549674,0.000469738144
278.15,0.7,9808.365445,0.0103073537952,0.000467629535
278.15,0.7,11450.4757,0.0101767269285,0.000664012708
278.15,0.7,13367.507,0.0103328461752,0.000667790173
278.15,0.7,15605.48645,0.0103699768705,0.000886974557
278.15,0.7,18218.14699,0.0102383731645,0.00102609338
278.15,0.7,21268.21747,0.0103018446297,0.00113659037
278.15,0.7,24828.92881,0.0102948634228,0.00139766047
278.15,0.7,28985.77215,0.0101683704785,0.00179320489
278.15,0.7,33838.55153,0.0102896172629,0.00206971397
278.15,0.7,39503.78014,0.0103044389985,0.00247291794
278.15,0.7,46117.47768,0.0102383699112,0.00283544851
278.15,0.7,53838.43622,0.0102164040431,0.00315881034
278.15,0.7,62852.03269,0.0102569057958,0.00389912835
278.15,0.7,73374.67971,0.0101222760865,0.00451898708
278.15,0.7,85659.02154,0.0102087182672,0.00529766197
278.15,0.7,100000,0.0102617350508,0.00620462447
278.15,0.9,0.001,0.0129313389585,-0.0014057535
278.15,0.9,0.001167419359,0.0130495782507,-0.00129418412
278.15,0.9,0.001362867959,0.0129251607373,-0.00105026084
278.15,0.9,0.001591038439,0.0127793979475,-0.00102114606
278.15,0.9,0.001857409075,0.0128627039502,-0.00102723296
278.15,0.9,0.002168375311,0.0127552828472,-0.000959153019
278.15,0.9,0.002531403315,0.0127792216648,-0.000824680256
278.15,0.9,0.002955209235,0.0126189922308,-0.000821719444
278.15,0.9,0.003449968471,0.0126901222221,-0.000793247152
278.15,0.9,0.00402755998,0.0125052854983,-0.00084044191
278.15,0.9,0.004701851489,0.0125028348544,-0.000745026521
278.15,0.9,0.005489032451,0.0123759868575,-0.000739641713
278.15,0.9,0.006408002744,0.0123309570904,-0.000736366696
278.15,0.9,0.007480826455,0.0123692504788,-0.000510613399
278.15,0.9,0.008733261624,0.0122614662555,-0.000534175475
278.15,0.9,0.01019537869,0.0121836186067,-0.000489675745
278.15,0.9,0.01190228245,0.0120974010912,-0.000476448614
278.15,0.9,0.01389495494,0.0122154526891,-0.000329074975
278.15,0.9,0.01622123939,0.0121653166456,-0.00020917737
278.15,0.9,0.01893698889,0.0120807255918,-0.000265531258
278.15,0.9,0.02210740743,0.0120977551043,-0.000213340607
278.15,0.9,0.0258086154,0.0120058507854,-0.000316680598
278.15,0.9,0.03012947725,0.0119936556725,-0.000206019147
278.15,0.9,0.03517373501,0.0119934868433,-0.00018133696
278.15,0.9,0.04106249917,0.0120542221351,-8.51604703e-05
278.15,0.9,0.04793715646,0.0120415680604,-0.00015676
278.15,0.9,0.05596276445,0.0119707891228,-0.000198470874
278.15,0.9,0.0653320146,0.0120524977505,-0.000131922879
278.15,0.9,0.07626985859,0.0120486579947,-0.00014175177
278.15,0.9,0.08903890941,0.0120059582088,-1.80667839e-05
278.15,0.9,0.1039457465,0.0120524311001,-5.53213949e-05
278.15,0.9,0.1213482768,0.0119680468717,-6.62738251e-05
278.15,0.9,0.1416643275,0.0119740289189,-6.85410148e-05
278.15,0.9,0.1653816783,0.0120050350627,-2.22844744e-05
278.15,0.9,0.1930697729,0.0119709382206,-9.65941949e-05
278.15,0.9,0.2253933905,0.0120170456401,-0.000117365793
278.15,0.9,0.2631286074,0.0118913972982,-0.00017091392
278.15,0.9,0.3071814301,0.0120486745867,1.59856982e-05
278.15,0.9,0.3586095482,0.0119139021979,-2.20490944e-05
278.15,0.9,0.4186477288,0.0119481806627,-1.1867238e-05
278.15,0.9,0.4887374632,0.0118732238577,-4.63194157e-05
278.15,0.9,0.5705615759,0.0119891019751,5.12969947e-05
278.15,0.9,0.6660846291,0.0120270953513,-0.000106527176
278.15,0.9,0.7776000906,0.0120127762596,2.35679967e-05
278.15,0.9,0.9077853992,0.011996416306,-9.98917885e-05
278.15,0.9,1.059766249,0.0118514953279,-7.83626632e-05
278.15,0.9,1.237191635,0.0118956203184,-0.000126636573
278.15,0.9,1.444321465,0.0119124812708,-5.20286868e-05
278.15,0.9,1.686128838,0.0118819697955,-7.90764755e-05
278.15,0.9,1.968419447,0.012002273637,-4.13538495e-05
278.15,0.9,2.297970969,0.0119435728652,-0.000108482337
278.15,0.9,2.682695795,0.0119281017348,-0.000164269085
278.15,0.9,3.131831005,0.0119552406191,-5.63638921e-05
278.15,0.9,3.656160144,0.0118655364265,-2.39802643e-05
278.15,0.9,4.268272131,0.0118635794581,-6.90719795e-05
278.15,0.9,4.982863515,0.0118598102823,-0.000130272577
278.15,0.9,5.817091329,0.0119354774505,-0.000119148235
278.15,0.9,6.79098503,0.0119183604948,-0.000262723964
278.15,0.9,7.927927389,0.0119228820592,-0.000202463376
278.15,0.9,9.25521591,0.0119409002035,-0.000137199192
278.15,0.9,10.80471822,0.0117820026937,-0.00020515101
278.15,0.9,12.61363722,0.0118117032445,-0.000312123496
278.15,0.9,14.72540428,0.0118320074213,-0.000242678604
278.15,0.9,17.19072202,0.0117172694667,-0.000335341619
278.15,0.9,20.06878168,0.0117334628511,-0.000320636171
278.15,0.9,23.42868424,0.0117857447541,-0.000483473648
278.15,0.9,27.35109953,0.0117450447807,-0.000468846877
278.15,0.9,31.93020308,0.0116900671341,-0.000454818998
278.15,0.9,37.2759372,0.0115692279797,-0.000488622864
278.15,0.9,43.51665071,0.0114869592163,-0.000501595338
278.15,0.9,50.80218047,0.0114876733193,-0.000554520565
278.15,0.9,59.30744895,0.0113277206987,-0.000577391938
278.15,0.9,69.23666403,0.011289414786,-0.000542788929
278.15,0.9,80.82822193,0.0112669279126,-0.000515289475
278.15,0.9,94.36043101,0.0110976930637,-0.00063415137
278.15,0.9,110.1581939,0.011014806542,-0.000547051202
278.15,0.9,128.6008081,0.010984586365,-0.000514869305
278.15,0.9,150.1310729,0.0109609747495,-0.000466271918
278.15,0.9,175.2659209,0.0109042106444,-0.000389581916
278.15,0.9,204.6088289,0.0108421687903,-0.000486189252
278.15,0.9,238.8643079,0.0108248512038,-0.000356038224
278.15,0.9,278.8548172,0.0106742072325,-0.000449952499
278.15,0.9,325.5405119,0.0106832633781,-0.000371251192
278.15,0.9,380.0422956,0.0107099210442,-0.00033465159
278.15,0.9,443.6687331,0.0106254266822,-0.000298881227
278.15,0.9,517.9474679,0.0105788122675,-0.000296212968
278.15,0.9,604.6619009,0.0105623396306,-0.000271225698
278.15,0.9,705.8940087,0.0105547410741,-0.000242938825
278.15,0.9,824.074331,0.010571324398,-0.000220167182
278.15,0.9,962.0403271,0.0105044679093,-0.000283538289
278.15,0.9,1123.104502,0.0105489364437,-0.000239573899
278.15,0.9,1311.133937,0.0106043992788,-0.000166880917
278.15,0.9,1530.643141,0.0104868802066,-9.2417022e-05
278.15,0.9,1786.902434,0.0105417833096,-4.14753062e-05
278.15,0.9,2086.064493,0.010471602324,8.3472771e-05
278.15,0.9,2435.312073,0.0103807183499,-2.80846531e-05
278.15,0.9,2843.030459,0.0104095185895,-3.98886249e-05
278.15,0.9,3319.008796,0.0103564204708,4.86012878e-05
278.15,0.9,3874.67512,0.0104328116499,0.000117439417
278.15,0.9,4523.370745,0.0103190889315,0.000137508035
278.15,0.9,5280.670575,0.0104340903024,0.000130157372
278.15,0.9,6164.757056,0.0103826273975,0.00024185385
278.15,0.9,7196.85673,0.0102357954038,0.000316056079
278.15,0.9,8401.749869,0.0103691913532,0.000327380247
278.15,0.9,9808.365445,0.0103976037853,0.000431766817
278.15,0.9,11450.4757,0.0102657466112,0.000664000905
278.15,0.9,13367.507,0.0103469087124,0.000613359824
278.15,0.9,15605.48645,0.0101930549146,0.00088203838
278.15,0.9,18218.14699,0.0102890355509,0.00102895097
278.15,0.9,21268.21747,0.0101806061907,0.00131017299
278.15,0.9,24828.92881,0.0102824213113,0.00149879552
278.15,0.9,28985.77215,0.0101559056689,0.0016886631
278.15,0.9,33838.55153,0.0101032862067,0.00210853351
278.15,0.9,39503.78014,0.0102540502936,0.00237449989
278.15,0.9,46117.47768,0.0103476145178,0.00292910165
278.15,0.9,53838.43622,0.010187798977,0.00340223148
278.15,0.9,62852.03269,0.0102592117046,0.00388014465
278.15,0.9,73374.67971,0.0102145668804,0.00459282918
278.15,0.9,85659.02154,0.0101847320278,0.00533621726
278.15,0.9,100000,0.0102355032199,0.00617691934
288.15,0.1,0.001,0.0130402005092,-0.00335924494
288.15,0.1,0.001167419359,0.0128362036008,-0.00295962457
288.15,0.1,0.001362867959,0.012940088129,-0.00255912916
288.15,0.1,0.001591038439,0.0129069458367,-0.00223208803
288.15,0.1,0.001857409075,0.0127687148515,-0.00194861718
288.15,0.1,0.002168375311,0.0129379577335,-0.00175594427
288.15,0.1,0.002531403315,0.012924685866,-0.00164828039
288.15,0.1,0.002955209235,0.0126961830443,-0.00148790847
288.15,0.1,0.003449968471,0.0128191807193,-0.00134306958
288.15,0.1,0.00402755998,0.0126547568056,-0.00127162856
288.15,0.1,0.004701851489,0.0125771361796,-0.00118711459
288.15,0.1,0.005489032451,0.0126131200992,-0.000973377791
288.15,0.1,0.006408002744,0.0124614368467,-0.000981521769
288.15,0.1,0.007480826455,0.0123959707852,-0.000820595884
288.15,0.1,0.008733261624,0.0124008543883,-0.000911912423
288.15,0.1,0.01019537869,0.0123221457982,-0.000796939802
288.15,0.1,0.01190228245,0.0122392418591,-0.000753032764
288.15,0.1,0.01389495494,0.0120473857286,-0.000685921013
288.15,0.1,0.01622123939,0.0119910638862,-0.000619522016
288.15,0.1,0.01893698889,0.0121133435838,-0.000553733454
288.15,0.1,0.02210740743,0.0119538978072,-0.000521124248
288.15,0.1,0.0258086154,0.0119868778869,-0.000341533388
288.15,0.1,0.03012947725,0.0118857747481,-0.000366430289
288.15,0.1,0.03517373501,0.0119141061552,-0.000412501873
288.15,0.1,0.04106249917,0.0118266051033,-0.000366497895
288.15,0.1,0.04793715646,0.0119794981488,-0.000259758271
288.15,0.1,0.05596276445,0.0118039269153,-0.000244072092
288.15,0.1,0.0653320146,0.0118405832168,-0.000287138619
288.15,0.1,0.07626985859,0.0118215544057,-0.000174938685
288.15,0.1,0.08903890941,0.0118901505974,-0.000293028669
288.15,0.1,0.1039457465,0.0117223732358,-0.000218904027
288.15,0.1,0.1213482768,0.0117926168734,-7.43628847e-05
288.15,0.1,0.1416643275,0.0117715768597,-0.000312940983
288.15,0.1,0.1653816783,0.0118052768536,-0.000159904181
288.15,0.1,0.1930697729,0.0117927828162,-7.90411357e-05
288.15,0.1,0.2253933905,0.0117293799412,-0.000134883271
288.15,0.1,0.2631286074,0.0117629668752,-0.000162931985
288.15,0.1,0.3071814301,0.0117197066842,-0.00016140062
288.15,0.1,0.3586095482,0.0117624820227,-0.000223778777
288.15,0.1,0.4186477288,0.0117227604253,-0.000174075405
288.15,0.1,0.4887374632,0.0116845106363,-8.84024994e-05
288.15,0.1,0.5705615759,0.0117158365401,-0.000121347623
288.15,0.1,0.6660846291,0.0117335743858,-8.60369688e-05
288.15,0.1,0.7776000906,0.011839990428,-9.18603478e-05
288.15,0.1,0.9077853992,0.0116738998245,-6.54894953e-05
288.15,0.1,1.059766249,0.0117160432743,-0.000177884387
288.15,0.1,1.237191635,0.0117792298088,-0.000100280672
288.15,0.1,1.444321465,0.0115678645052,-0.000103784064
288.15,0.1,1.686128838,0.0115831360783,-0.000105025959
288.15,0.1,1.968419447,0.0116111316551,-0.000142374304
288.15,0.1,2.297970969,0.0116693161353,-0.000222992983
288.15,0.1,2.682695795,0.0118135635326,-6.64721485e-05
288.15,0.1,3.131831005,0.0116888242948,-6.4060331e-05
288.15,0.1,3.656160144,0.0117307510985,1.59141423e-05
288.15,0.1,4.268272131,0.0116410171375,-9.04108701e-05
288.15,0.1,4.982863515,0.0115032224587,-5.14387006e-05
288.15,0.1,5.817091329,0.0115036506515,-0.000127607288
288.15,0.1,6.79098503,0.011687642975,-0.000201868506
288.15,0.1,7.927927389,0.0116273921745,-0.000172028465
288.15,0.1,9.25521591,0.0115272096211,-0.000290691146
288.15,0.1,10.80471822,0.0116502951236,-0.000235428321
288.15,0.1,12.61363722,0.0114760107012,-0.000283811887
288.15,0.1,14.72540428,0.0116057315325,-0.000368340098
288.15,0.1,17.19072202,0.0115940867876,-0.000270718212
288.15,0.1,20.06878168,0.0114311888405,-0.000310299386
288.15,0.1,23.42868424,0.0113699822186,-0.000381384548
288.15,0.1,27.35109953,0.0114330550349,-0.000394185207
288.15,0.1,31.93020308,0.0112676924606,-0.000377913977
288.15,0.1,37.2759372,0.0113168678493,-0.000503879653
288.15,0.1,43.51665071,0.0111342297502,-0.000592012078
288.15,0.1,50.80218047,0.0111751016853,-0.000583059853
288.15,0.1,59.30744895,0.0110618265947,-0.000498040166
288.15,0.1,69.23666403,0.0109590162685,-0.000521301199
288.15,0.1,80.82822193,0.010861744644,-0.000603812095
288.15,0.1,94.36043101,0.0108549105756,-0.000434806069
288.15,0.1,110.1581939,0.0106762313624,-0.000470787379
288.15,0.1,128.6008081,0.0107057878134,-0.000368427807
288.15,0.1,150.1310729,0.0106481371166,-0.000363422003
288.15,0.1,175.2659209,0.0106604987102,-0.000413543249
288.15,0.1,204.6088289,0.0105193039189,-0.000352896857
288.15,0.1,238.8643079,0.0106429382006,-0.000364368258
288.15,0.1,278.8548172,0.0105076527872,-0.000339274074
288.15,0.1,325.5405119,0.0104398416935,-0.000282306234
288.15,0.1,380.0422956,0.0105510365153,-0.000214199225
288.15,0.1,443.6687331,0.0105466990039,-0.000144606947
288.15,0.1,517.9474679,0.0104331390937,-0.000238946536
288.15,0.1,604.6619009,0.0103811253929,-0.000135311715
288.15,0.1,705.8940087,0.0104140718613,-0.000149470599
288.15,0.1,824.074331,0.0103636560755,-0.000143519833
288.15,0.1,962.0403271,0.0103701080134,-5.50650919e-05
288.15,0.1,1123.104502,0.0104541556891,-0.000112248297
288.15,0.1,1311.133937,0.0103807741993,-3.31398504e-06
288.15,0.1,1530.643141,0.0103552433248,-7.00170527e-05
288.15,0.1,1786.902434,0.0103529750784,-7.71784827e-05
288.15,0.1,2086.064493,0.0103196886717,3.48082439e-05
288.15,0.1,2435.312073,0.0103540201855,-5.05613819e-05
288.15,0.1,2843.030459,0.0103443630783,-4.55556266e-06
288.15,0.1,3319.008796,0.0102691260763,8.27228658e-05
288.15,0.1,3874.67512,0.0102832740736,0.000133369717
288.15,0.1,4523.370745,0.0103921865205,0.000166095934
288.15,0.1,5280.670575,0.0102808397326,0.000132219789
288.15,0.1,6164.757056,0.0102411274657,0.000225385056
288.15,0.1,7196.85673,0.0103475534198,0.000388991526
288.15,0.1,8401.749869,0.0102352235433,0.000470473827
288.15,0.1,9808.365445,0.010171113115,0.000484182603
288.15,0.1,11450.4757,0.0102547327051,0.00065615697
288.15,0.1,13367.507,0.0101673199969,0.000777187354
288.15,0.1,15605.48645,0.0101814157932,0.000962489092
288.15,0.1,18218.14699,0.010217359597,0.00104076007
288.15,0.1,21268.21747,0.0101880402884,0.0013471949
288.15,0.1,24828.92881,0.0101493376872,0.0014838977
288.15,0.1,28985.77215,0.0101544489094,0.00183757747
288.15,0.1,33838.55153,0.0101465642421,0.00211892909
288.15,0.1,39503.78014,0.0102330467138,0.00237743915
288.15,0.1,46117.47768,0.0101289651013,0.00283209405
288.15,0.1,53838.43622,0.0101316838619,0.00335157009
288.15,0.1,62852.03269,0.0102687642658,0.00396052308
288.15,0.1,73374.67971,0.0101229167293,0.00449284364
288.15,0.1,85659.02154,0.0102353592399,0.00531558041
288.15,0.1,100000,0.0102248170676,0.00628468077
288.15,0.3,0.001,0.0118199336492,-0.000608513415
288.15,0.3,0.001167419359,0.0117376629189,-0.00063181276
288.15,0.3,0.001362867959,0.0118403122266,-0.000568547984
288.15,0.3,0.001591038439,0.0118438431106,-0.000447450404
288.15,0.3,0.001857409075,0.0118499281644,-0.000499580515
288.15,0.3,0.002168375311,0.0117832476592,-0.000401151057
288.15,0.3,0.002531403315,0.0118328673193,-0.000343648049
288.15,0.3,0.002955209235,0.0118227737653,-0.000384533864
288.15,0.3,0.003449968471,0.0116540954862,-0.000534022348
288.15,0.3,0.00402755998,0.0117697397387,-0.000303677776
288.15,0.3,0.004701851489,0.0116623982294,-0.000299777384
288.15,0.3,0.005489032451,0.0115820098132,-0.000277658395
288.15,0.3,0.006408002744,0.0115570331816,-0.000300283276
288.15,0.3,0.007480826455,0.0116440483424,-0.000432965557
288.15,0.3,0.008733261624,0.0115538606656,-0.000237968318
288.15,0.3,0.01019537869,0.0113590743548,-0.000278923572
288.15,0.3,0.01190228245,0.0114345687238,-0.000222461085
288.15,0.3,0.01389495494,0.0113942418542,-0.000261144216
288.15,0.3,0.01622123939,0.0113689032341,-0.000242119666
288.15,0.3,0.01893698889,0.011330361162,-0.000218603073
288.15,0.3,0.02210740743,0.0112609604825,-9.34007318e-05
288.15,0.3,0.0258086154,0.0113793316046,-0.00014808718
288.15,0.3,0.03012947725,0.0112666096299,-0.000156863493
288.15,0.3,0.03517373501,0.0112900251821,-0.000201277478
288.15,0.3,0.04106249917,0.0112695291671,-8.82007909e-05
288.15,0.3,0.04793715646,0.0112562355553,-0.000101175056
288.15,0.3,0.05596276445,0.0113339967009,-8.16866873e-05
288.15,0.3,0.0653320146,0.0113091043414,-2.49382638e-05
288.15,0.3,0.07626985859,0.0112454211571,-3.09091475e-05
288.15,0.3,0.08903890941,0.0112266813577,-6.35510238e-05
288.15,0.3,0.1039457465,0.0112504398477,-4.47289462e-05
288.15,0.3,0.1213482768,0.0113287224072,-4.57449974e-05
288.15,0.3,0.1416643275,0.0112789188582,-5.21729084e-06
288.15,0.3,0.1653816783,0.0112828337253,-2.09962528e-06
288.15,0.3,0.1930697729,0.0112493154064,-2.8980048e-05
288.15,0.3,0.2253933905,0.0112515745784,-8.14814829e-05
288.15,0.3,0.2631286074,0.0112767590168,1.68867001e-05
288.15,0.3,0.3071814301,0.0111593488397,2.25217098e-05
288.15,0.3,0.3586095482,0.0113526553127,-8.60402631e-05
288.15,0.3,0.4186477288,0.0112163494687,-2.61466754e-06
288.15,0.3,0.4887374632,0.011227597852,-4.4862188e-05
288.15,0.3,0.5705615759,0.0113339018116,-0.000144971728
288.15,0.3,0.6660846291,0.0112700856847,-2.43739192e-05
288.15,0.3,0.7776000906,0.0112589819813,3.15469391e-05
288.15,0.3,0.9077853992,0.0112228562696,-6.29980428e-05
288.15,0.3,1.059766249,0.0111669123142,-6.22131703e-05
288.15,0.3,1.237191635,0.0112642484218,3.35630894e-05
288.15,0.3,1.444321465,0.0113201484771,-8.68540889e-05
288.15,0.3,1.686128838,0.0112013010383,-7.97902912e-05
288.15,0.3,1.968419447,0.0113275361445,-4.71931942e-05
288.15,0.3,2.297970969,0.0111863511928,2.70796687e-06
288.15,0.3,2.682695795,0.0112072339626,-4.74517723e-07
288.15,0.3,3.131831005,0.0112755837241,-6.93643602e-05
288.15,0.3,3.656160144,0.0112455639931,-6.19455518e-05
288.15,0.3,4.268272131,0.0112825812192,-4.52803069e-05
288.15,0.3,4.982863515,0.0111999128427,-7.86483713e-05
288.15,0.3,5.817091329,0.011181088717,-0.000112859544
288.15,0.3,6.79098503,0.0111311332353,-0.000134402359
288.15,0.3,7.927927389,0.0111647387573,-4.32706774e-05
288.15,0.3,9.25521591,0.011167435655,-0.000106825223
288.15,0.3,10.80471822,0.0111422661692,5.27481665e-05
288.15,0.3,12.61363722,0.0112328557767,-8.70660296e-05
288.15,0.3,14.72540428,0.0111699886066,-0.000180149562
288.15,0.3,17.19072202,0.0110855547421,-0.000156037158
288.15,0.3,20.06878168,0.0113230846996,-0.000156803605
288.15,0.3,23.42868424,0.0111220140584,-0.000174956375
288.15,0.3,27.35109953,0.0110797230852,-0.000194959829
288.15,0.3,31.93020308,0.011195936166,-0.000218169697
288.15,0.3,37.2759372,0.0111645373298,-0.000274767254
288.15,0.3,43.51665071,0.0110043567572,-0.000254544483
288.15,0.3,50.80218047,0.0109502801243,-0.000191926382
288.15,0.3,59.30744895,0.0109356125512,-0.000355506592
288.15,0.3,69.23666403,0.011007422634,-0.000367642029
288.15,0.3,80.82822193,0.0108804918741,-0.00031911324
288.15,0.3,94.36043101,0.0108035552062,-0.000295711434
288.15,0.3,110.1581939,0.0107953657918,-0.000318913538
288.15,0.3,128.6008081,0.0108119868731,-0.00029199477
288.15,0.3,150.1310729,0.0106253773267,-0.000349056556
288.15,0.3,175.2659209,0.010635002744,-0.000343688973
288.15,0.3,204.6088289,0.0105415750107,-0.000278613134
288.15,0.3,238.8643079,0.0106937338164,-0.00025734914
288.15,0.3,278.8548172,0.0106426459582,-0.000183450559
288.15,0.3,325.5405119,0.0105685987963,-0.000167758176
288.15,0.3,380.0422956,0.0104868523989,-0.000323305519
288.15,0.3,443.6687331,0.0105065985813,-0.000166253484
288.15,0.3,517.9474679,0.0103428169687,-0.000221513577
288.15,0.3,604.6619009,0.0104496040591,-0.000276836873
288.15,0.3,705.8940087,0.0103494677155,-0.000128138819
288.15,0.3,824.074331,0.0103351013469,-0.000138884701
288.15,0.3,962.0403271,0.0103530772217,-0.000129832856
288.15,0.3,1123.104502,0.0103576825211,-0.000159497718
288.15,0.3,1311.133937,0.010392106086,-0.000125999383
288.15,0.3,1530.643141,0.0103853697557,-6.3746244e-05
288.15,0.3,1786.902434,0.0103496976026,-0.000106899739
288.15,0.3,2086.064493,0.0102747057925,-1.01991918e-05
288.15,0.3,2435.312073,0.0103460586227,2.95336557e-05
288.15,0.3,2843.030459,0.0102932909675,4.77907591e-05
288.15,0.3,3319.008796,0.0103491992383,0.00010706186
288.15,0.3,3874.67512,0.0102310015119,0.000129140558
288.15,0.3,4523.370745,0.0101265660244,0.000119616142
288.15,0.3,5280.670575,0.0102349107645,0.000179164646
288.15,0.3,6164.757056,0.0103610890236,0.000299398968
288.15,0.3,7196.85673,0.0102666486123,0.000411297305
288.15,0.3,8401.749869,0.010224860131,0.000449702854
288.15,0.3,9808.365445,0.0102726042211,0.00050884552
288.15,0.3,11450.4757,0.0102459965071,0.00064998112
288.15,0.3,13367.507,0.0102370535079,0.000673210265
288.15,0.3,15605.48645,0.0101805984862,0.00085871653
288.15,0.3,18218.14699,0.0102045426902,0.00105752045
288.15,0.3,21268.21747,0.0102048947241,0.00126817584
288.15,0.3,24828.92881,0.0101555638988,0.00148132436
288.15,0.3,28985.77215,0.0101251142831,0.00174803087
288.15,0.3,33838.55153,0.0101845979915,0.00200819815
288.15,0.3,39503.78014,0.0102227080013,0.0023985082
288.15,0.3,46117.47768,0.0102011984004,0.00285980693
288.15,0.3,53838.43622,0.0101887009717,0.00323647612
288.15,0.3,62852.03269,0.0101852962042,0.00383860048
288.15,0.3,73374.67971,0.0102975930423,0.00454830719
288.15,0.3,85659.02154,0.0101648458606,0.00542684852
288.15,0.3,100000,0.0102085121736,0.00628591974
288.15,0.5,0.001,0.0118395568391,-0.000587397742
288.15,0.5,0.001167419359,0.0117194919008,-0.000528844665
288.15,0.5,0.001362867959,0.0117227788895,-0.000574884567
288.15,0.5,0.001591038439,0.0117580740516,-0.00050563521
288.15,0.5,0.001857409075,0.0117835907721,-0.000533108257
288.15,0.5,0.002168375311,0.0116888072865,-0.000368191197
288.15,0.5,0.002531403315,0.011674282367,-0.000373676727
288.15,0.5,0.002955209235,0.0116373288372,-0.0003672066
288.15,0.5,0.003449968471,0.0115367914937,-0.000352990275
288.15,0.5,0.00402755998,0.0116419102604,-0.000357098305
288.15,0.5,0.004701851489,0.0115288469104,-0.000364602781
288.15,0.5,0.005489032451,0.0114073993904,-0.000352512853
288.15,0.5,0.006408002744,0.0114589206698,-0.00028819776
288.15,0.5,0.007480826455,0.0113289107815,-0.000388039848
288.15,0.5,0.008733261624,0.0113321258391,-0.000384621176
288.15,0.5,0.01019537869,0.0113550215901,-0.000304162584
288.15,0.5,0.01190228245,0.0112700872259,-0.000215829249
288.15,0.5,0.01389495494,0.0113551352608,-0.000243726732
288.15,0.5,0.01622123939,0.0111884597903,-0.000244693115
288.15,0.5,0.01893698889,0.0112666310841,-0.000163138004
288.15,0.5,0.02210740743,0.0112671079164,-0.000181735535
288.15,0.5,0.0258086154,0.0113045425651,-0.000274067661
288.15,0.5,0.03012947725,0.0112634538022,-0.000205749962
288.15,0.5,0.03517373501,0.0112158199956,-0.000249811914
288.15,0.5,0.04106249917,0.0111997316304,-0.000130737897
288.15,0.5,0.04793715646,0.0111855814465,-0.000130376257
288.15,0.5,0.05596276445,0.0112470688328,-6.94560669e-05
288.15,0.5,0.0653320146,0.0111419599615,3.38773954e-05
288.15,0.5,0.07626985859,0.011203658697,-0.000107929355
288.15,0.5,0.08903890941,0.0111657104036,-6.63242491e-05
288.15,0.5,0.1039457465,0.0111812005012,-8.09307875e-05
288.15,0.5,0.1213482768,0.0111503129935,-0.000209854842
288.15,0.5,0.1416643275,0.0112816391203,-9.03565739e-05
288.15,0.5,0.1653816783,0.0111235984687,-8.31953098e-05
288.15,0.5,0.1930697729,0.0111724199813,-2.37496808e-05
288.15,0.5,0.2253933905,0.0111719256593,-8.19293707e-05
288.15,0.5,0.2631286074,0.0111888545261,-0.00010390169
288.15,0.5,0.3071814301,0.011178613192,3.23064965e-06
288.15,0.5,0.3586095482,0.0111758490967,-3.08136348e-05
288.15,0.5,0.4186477288,0.0112057075922,-7.49759326e-05
288.15,0.5,0.4887374632,0.0110659477927,-6.58155331e-05
288.15,0.5,0.5705615759,0.0111493525156,-3.92221004e-05
288.15,0.5,0.6660846291,0.0110790617252,2.37928965e-05
288.15,0.5,0.7776000906,0.011159847031,5.7808209e-05
288.15,0.5,0.9077853992,0.0110800816639,-9.34186229e-05
288.15,0.5,1.059766249,0.0110916278893,4.37621e-05
288.15,0.5,1.237191635,0.0111408958008,-1.83083989e-05
288.15,0.5,1.444321465,0.0112212199802,-2.04213067e-06
288.15,0.5,1.686128838,0.0111747284981,3.07300499e-05
288.15,0.5,1.968419447,0.0111581984514,-7.81367025e-05
288.15,0.5,2.297970969,0.0112189109619,2.1103077e-05
288.15,0.5,2.682695795,0.0110871081205,-0.000101330196
288.15,0.5,3.131831005,0.0110221610824,-5.76292603e-05
288.15,0.5,3.656160144,0.0111138648986,-8.2328557e-05
288.15,0.5,4.268272131,0.0111206193907,5.42845152e-05
288.15,0.5,4.982863515,0.011203285553,4.69529274e-05
288.15,0.5,5.817091329,0.0112517982263,-7.47958829e-06
288.15,0.5,6.79098503,0.0110565817413,-2.73362542e-05
288.15,0.5,7.927927389,0.0112658534113,-9.26841941e-05
288.15,0.5,9.25521591,0.0112119413974,2.46966292e-05
288.15,0.5,10.80471822,0.01116778552,-4.0320548e-06
288.15,0.5,12.61363722,0.0111370022781,-4.25481894e-05
288.15,0.5,14.72540428,0.0112456501259,-0.000110875351
288.15,0.5,17.19072202,0.0111083520973,-0.000137830973
288.15,0.5,20.06878168,0.0110689731434,-0.000138630063
288.15,0.5,23.42868424,0.0110923340596,-7.76407731e-05
288.15,0.5,27.35109953,0.0109957780149,-0.00022139452
288.15,0.5,31.93020308,0.0110817636192,-0.000182525512
288.15,0.5,37.2759372,0.0110303704139,-0.00011984645
288.15,0.5,43.51665071,0.0110316508947,-0.000182071606
288.15,0.5,50.80218047,0.0110061781326,-0.0001560081
